user_id,label,score,命中(超阈值),top3可疑位置(事件序号)
0xf9d6aaa7523bde88b6ed06048912b5d131a4d020,0,-0.7315,0,12 13 6
0x88d73406cffdc1d20dc66f93a3bb61597edf5cc4,0,-0.4859,0,19 39 0
0x201199da1fd83d8b8cc758b68c98a0e49218b8f0,0,-0.4145,0,8 9 3
0x70d574dc33362991cdc58485b9a2f5bdc8b77657,0,0.4968,0,73 4 1
0xa05be27d990ab6224a7f7c070b3c258530884b55,0,-0.0206,0,4 38 3
0xa5557c6cd527af6f89c685d49ee1bd4b49544578,0,-0.5405,0,11 28 13
0xc76c4b4d13191fe379934ae1123141bd11755a72,0,0.6248,0,19 33 30
0xb223c84824569be9dbfd86f5525e03b6b1f874b7,0,0.6697,0,10 11 13
0x296ef222804d91075cc89e951cd50148e3cb6457,0,0.1235,0,11 3 2
0x97aa6cb0705875bd0e59de730ce05de62de2066d,0,-0.6196,0,170 107 71
0x095f850eec0522b2e269aea9dede4bc6967378f6,0,0.9177,0,71 49 48
0x06d7156b003a3669c254cdc984b341cd056fa09f,0,0.8618,0,8 11 9
0xac1fa8b2652048c0f1ed36e1cb27b1b2f5abaa30,0,-0.7719,0,21 17 19
0xa0d7b6595e033674e2e61b0ced41d0bc51eb7188,0,0.2598,0,7 13 10
0xc406f1a8cafb0fd9fd4557cf7fb0362a02702430,0,-0.7713,0,7 1 9
0x4be34b4cdf116a0dfa17cb4c848cf0fe72d7cfae,0,0.8204,0,17 27 22
0xbb920985550ec32176bb0e82a57f6da175f1af82,0,-0.7542,0,15 5 7
0x4d8ca718924b20e5245546598e73b0425dd53118,0,-0.7846,0,4 3 7
0x76975e576d4cdac8bbee20540bc3f2d87d5b1191,0,0.4922,0,11 6 2
0xf1dee8c7a844b1a9fc6c84d42947ed8078c09a25,0,-0.4997,0,0 6 1
0xe32421a08dfe8dbe8e6b4843f065b13645d2ecb8,0,-0.7897,0,1 9 8
0x56b6431f45d08eed55f34371386326c739eacbcc,0,-0.7265,0,1 3 5
0x0fc4d9407c45badaa020e0da40890fcd9acaf256,0,0.3354,0,2 0 1
0x58d72b4e7ba9785bd03873f8bca3928ce94a48bc,0,0.1684,0,10 2 3
0x12d63d55f304e9d3a500e2d2cd5e4951ba5fa770,0,-0.3512,0,28 29 27
0xd3ffbc7dea9a49ceeb69f7a8de636ba2ebdd4ea8,0,-0.5900,0,2 15 1
0xe3ef76361027afb6bff3c82227926473bda4ad32,0,-0.2295,0,2 1 0
0xb280ed957ccd8d964edd9bef22fb9fc3a7763667,0,-0.5653,0,98 109 51
0x3f30bdcdf0a85f12d4c8e875def4bda9c2c1b7e5,0,-0.7944,0,14 28 2
0x69bacc8928f47cfdd5722409aa9bdcd6630e90ae,0,0.8445,0,99 110 97
0x8d637e957d17f4b02f42e52fbb68c7074c32b727,0,-0.4895,0,14 15 6
0xd9c7f783836ad86e10aa826b758e186f15cdfb4a,0,0.5098,0,0 15 12
0x123843545fb525c8e134c9a5f15ada6865cc3848,0,-0.0060,0,0 5 1
0xe1a1f9418c204b952c2f5cf3555fc852c3753498,0,-0.2696,0,6 7 5
0x7842314ace566e2136cf532f753ad2e19ce1a93c,0,-0.8221,0,11 14 6
0x3e164cd2e9244e67f3835155e443e73fab0cdd7e,0,-0.4174,0,10 4 6
0x9103d6fb3ea2a6c9d1245ab9e50017fdc7f7ffb1,0,0.0374,0,18 17 12
0xbd13cb3c38fd5db787a9c22c47b00a1f1978bed7,0,-0.7864,0,6 9 15
0x7ce8f71ed851083daf8f69b9120e9a1c5a3572e0,0,0.8023,0,22 28 19
0x6dcc131c0cbd1602b39a75fb3cdaf86e860be529,0,-0.8102,0,21 73 38
0x362cce7a4980b08f6a3226b9dc3858b9f82bedd6,0,-0.7924,0,13 14 12
0xa4f8506e30991434204bc43975079ad93c8c5651,0,-0.6182,0,8 1 18
0x9d931f2f19535656c4073b09e205a189c846e3db,0,-0.8191,0,7 24 19
0xb26d0aac547d198863ce68da76a0a85da79d7fc9,0,0.1186,0,2 9 6
0x9c2ac8afb0b5b30b205a0b37701f839642052526,0,-0.7613,0,1 9 11
0x09cd98214f6636cbb5b9ed3bb962b5f0035da34b,0,-0.4382,0,6 4 3
0xd7166842122aaa4714c6964b855307f4458a1663,0,-0.8000,0,3 16 8
0xc76d0c4bb4ae474c4a9401eb4c18572464f70062,0,0.2693,0,12 13 15
0x05637db4f4de7d20e56518a0196c1f5e53327525,0,-0.3690,0,2 5 10
0x86ae1131292dd36241716493158655cf3a726e29,0,0.7804,0,64 5 67
0x80d35bdb6732bbe8ddebda73e2e7f8c0fa03f4f9,0,0.4101,0,9 0 7
0xc4a74991dd1ac89eda31bbb67aefc65d648d81c6,0,-0.7321,0,8 6 2
0xdde6729dd73ebb00383438affcd2685869cf3387,0,-0.7171,0,108 164 56
0x53884c3d3179bf3fdeb8857f358399b64e305a93,0,0.7901,0,1 7 6
0x6edca487052b1a5b63a3d1100775e5388daaf9bc,0,-0.6727,0,0 1 23
0xf3ba2bad5f6327a2bd3b71221de2e7f076690385,0,0.6260,0,6 3 0
0x877b6209b0d1f25a0c9dc79c0f61917745c773eb,0,-0.7029,0,25 50 5
0xe044335254bf7e91f87e886653d1d83225d75b3f,0,-0.4808,0,1 0 2
0xe7e471620f8de356810282487934854273d0b72c,0,0.3366,0,13 3 8
0xc6adfc85e64c371a741cdd2e0147eb47aab14857,0,-0.1936,0,0 6 10
0x12f941c7ae045985f607b65e294de7935602bcce,0,0.8578,0,4 3 2
0xe26b758708f39276f879c0a187d9a789fc26c38e,0,1.6836,1,103 64 100
0x519279c063e541cfd025a11184fe76f5b5f51367,0,0.3221,0,9 11 5
0xcb4b435f5a715a95af87e8dd398fe6a8f397ff60,0,0.4198,0,10 6 5
0x6f8adb9f75f24b16f836319336b28d3fdfa02143,0,-0.7898,0,20 130 74
0xc2fef0e2ac1e7fb92c67d434515ac16cfef61490,0,0.6084,0,9 11 12
0xda18f541ddf7bf78a35c0681fe31a9eeb2140706,0,0.2199,0,48 45 46
0x93791409a358de76a7e0f08eca08923aa229739a,0,0.0474,0,24 12 4
0xd25edd02e8545e5bf3f053530d0e0928d53e160b,0,0.2561,0,14 0 4
0xda71ca48d797ce352e7537c4d6a6d184c6c15854,0,1.3091,1,19 9 13
0x8066bdddcc2daa54dbb8f2b46a8338925d4a6b97,0,0.5137,0,52 6 13
0x8143f8a57cb2c817de12b7ac11b2f718ca6f93d2,0,-0.5773,0,0 1 12
0x2fe94d0006133067a705911ae5d817cfded0ffc3,0,0.7123,0,20 1 11
0x79b4ceb3b418b5f9913d11f293f38cac0d59c5b3,0,0.5506,0,10 19 11
0x6f57ab474394aba72df81db80b0a3d5543970cfb,0,0.4140,0,4 11 9
0xf1a0d7a524970f99f14d972a942bd54e407e4151,0,0.2114,0,8 13 6
0x9aba8ec847e10f4cd894b9b2a19831cfa7ee79bc,0,-0.5906,0,0 4 7
0x9b3b0c5748d2077e5eb064f3c030588166d27b10,0,-0.8123,0,24 8 23
0x4e8e8ed2ad57ee689c2348643bf6bcdcfc8a686d,0,1.2405,0,5 2 1
0x813ba274518d705f68ca437aafb8784c6a07745a,0,-0.7759,0,9 12 7
0x756c11e91f0bb8f1c8c3d76a7afb74a42dd3f170,0,0.1946,0,2 13 4
0x1250cf2b9c8b11d533b1cb3d6a8152645d1b4588,0,-0.7704,0,10 1 4
0xb14f0cda5f8278e8ac1de961fab58218d3f5da1a,0,-0.8322,0,1 4 9
0x449bc7e61dc8b01c0becbd3f76c6a831a3849fd1,0,-0.6649,0,9 18 16
0xe42b7adf1f9f0534d4c5edb5937779ca8269f046,0,1.0964,0,20 8 7
0x2fea013abe02fb0a563f725b6a80146f61a7ba18,0,-0.7459,0,5 1 9
0x2de466cd9d34e03a14b7435608debbad74f7ebb4,0,-0.2044,0,8 0 1
0x9bda4f566ba206bdc408dfb56bb8cca638283f62,0,0.4724,0,11 10 0
0x2988d8e16b7c489bf1b34e507c2c18c65411c884,0,1.0491,0,9 7 8
0x44e28709573b00ec3dbd779dc764a15f32c07fe0,0,-0.0901,0,2 20 1
0xd23c4fe39a9e52bdd2e5463b84c854d5e7a32e0f,0,-0.7868,0,55 49 18
0xc7a6c5b7859e6e761f31adaa393509a074871553,0,0.3909,0,25 16 23
0xdf99c7f9e0eadd71057a801055da810985df38bd,0,-0.7607,0,19 7 8
0xf4a215170f9b9ae3187f7a62df8c6ceb0c7933d5,0,-0.7962,0,16 15 14
0x807939989a792db057d36cf8e0f55dab234e8f8e,0,-0.4606,0,1 0 7
0xd95ad8fd1ec981df331487afaa4bc9047b8234ff,0,-0.2174,0,0 2 9
0x4e532cd2bbd887ac97fd1278ea2efe9f324af12f,0,0.1780,0,10 17 16
0x8e0c020dad791189d9c93a47a6e0e486dc13a9e9,0,-0.7381,0,12 10 8
0x95bda08fdb30e69090c462ce53f649611e5c0ac0,0,-0.7692,0,8 15 12
0x8a39dba536919ab530e5b4da9f4686a350eb2379,0,0.0946,0,2 0 3
0xb889d52282d5ef88df8505ea13b290cab31d3390,0,-0.7279,0,30 8 38
0xa852ac00a278a0f4ca21944d9902bc3990f60795,0,-0.8394,0,5 4 9
0x718dbdef3cc46bc8a26d39bbe7bac65d1109e9c7,0,1.4886,1,10 7 1
0x0e686564e306f8fd6635a08c19043197eeffe5b3,0,1.1047,0,9 3 6
0xc3006591b6429f5500f5978249a6d40e89fafbc8,0,-0.6972,0,2 5 6
0x9b12180eb5423d7b601a164aa0f2ad7b3a194310,0,-0.4422,0,10 1 4
0x54f4e0063437be30ba989fe323c39ff7e41bb073,0,-0.7974,0,23 19 24
0xe34c1d62e02c7cf5f729f439b5c7b77faa59a688,0,-0.7630,0,3 8 9
0x392a2e4858b41f2280cc183813670bfcade7c574,0,0.1108,0,4 1 0
0x9333b72de3510dc593dbd334edcdac4cbacc3250,0,0.6410,0,6 5 11
0x16b73da1b7308c851c3495714cd74abb453155d5,0,0.8262,0,9 3 6
0xdcf74559d9f215d6a73420f75cf4d38d0413f240,0,-0.3763,0,5 4 6
0x7a615d4158202318750478432743ca615d0d83af,0,-0.0551,0,29 6 20
0x493d625fd7a6d1e99a8fb56012e1dcea347a9c70,0,0.3812,0,21 20 23
0xc17944dee9a7a5ffe31082d0db0caed31f94c5aa,0,0.8052,0,1 6 0
0x65a91aef87fa09e9d52c4bebf25c45881ddd2ac1,0,1.2725,1,15 5 9
0xe12128d653b62f08fbed56bdeb65db729b6691c3,0,-0.7644,0,26 36 38
0x8f80cd43a7c80140bad7723f6a89cc2967583046,0,0.9027,0,106 26 95
0xe2360888069eaaf59a5f2c7273a90c80cc8c1b0d,0,0.3592,0,7 6 9
0x1a89ac8543a450a8730c91891f523b9560c0bcde,0,0.2524,0,4 7 3
0xefbd1119840b1e74e38dc7905413895f269e8015,0,-0.6124,0,6 4 9
0x920d24f9924a62c2275723531734b6b134ac3d56,0,-0.5485,0,0 4 7
0x8e0f8b4bd08eff79ec25e46bb6f60642173baa61,0,0.1958,0,11 13 18
0x63b163fc57bf99ee63e3f0557ea445d52cc2beff,0,-0.1319,0,8 1 0
0x96225928fd62dc12c1bc5d415ad47e949f0b7b49,0,0.0517,0,1 0 7
0x98dd045fffa9e7728376ece761d7b28b88c142b4,0,0.5981,0,2 3 1
0x326779d220e5e61de1017eca90995bbd209fe6ad,0,1.0541,0,4 3 10
0xff4e635df4639a201bbfbac3358401084af7395d,0,-0.4411,0,4 10 11
0x7798e522b08299858584ea20e0aa08945e83bfb5,0,-0.7682,0,21 22 1
0xee5fb34a5cafe65acec025ffb4330b896025e2fa,0,0.2966,0,5 1 13
0x2768d283d821067eab769d08aee4b7813adeac1e,0,-0.8003,0,9 8 7
0xb2f4bdc4959bfc9c1a0e6c52ac5eb6d313a25951,0,0.8201,0,12 16 11
0xd3d5d580c0d861a9f5c59fb79a904a89f674a372,0,0.5089,0,9 2 1
0x5f09569cd272e3e3270a6ca277e78cb8bca839ec,0,0.4912,0,14 17 4
0x27bd00e7422bd3dfda51836e686ba8d980a44f6e,0,0.5554,0,1 8 10
0x6e5e063aa630096b19164abe648c672bf1e4010d,0,-0.7724,0,16 15 17
0x7ff54f631f5c53e0b59cfe08b58bf41fa977c566,0,-0.3751,0,4 3 2
0x107ddaeb966f4a2ce0bb6cdf5b842fb14058ab5e,0,0.0984,0,12 19 26
0xd1ca5d5e1649c301f8c1d5acd8c86ebbe4e30b3f,0,0.8496,0,10 7 6
0x6e1840941607751f3cd9326ed087a91bc34e4021,0,1.0675,0,6 3 1
0xcf1682e464198c4e3058d6079ec2b6793dabd5ee,0,0.9405,0,12 10 7
0x65fe520e49c45e057a3dc85b00e476cb8105809f,0,0.3101,0,76 35 20
0x3abfcd39b91331a3125ece50cd774efc304f9d47,0,0.1729,0,1 13 12
0xf3248889942f8b308269e7c583fae67605bd032b,0,-0.8094,0,8 1 7
0xc122252e1c9d0720f99311ee58aa164da9b40695,0,0.9276,0,9 12 1
0x7cc8778ab77af376dd7f3054298968ab2a67b066,0,-0.7927,0,11 7 10
0xd9530b0b3a966ff0504a8414efc8b21d19ef7abd,0,-0.3987,0,9 3 2
0x9f5a518636696c7796b89a5223a5549562e93c49,0,0.4860,0,60 66 52
0x283ff2c5744b06901d7dbf919ae27a82d41d6514,0,-0.6251,0,1 0 13
0xf3f92bc6ad9259b68f889498c5f42d46a6914978,0,-0.2158,0,5 4 6
0xe700979a4d53a177faae5619ae6cb6466b2f1514,0,0.9480,0,1 3 9
0x4f5854753e4defa4902c32ad543eaa3854f8ad31,0,0.9402,0,135 106 65
0xc3f8ab2ac38be9509716295d10ea4b6d8da667e4,0,-0.0581,0,51 60 131
0x56c225ba157e8bdec26416e096aecc40faeefa3f,0,0.5841,0,1 8 7
0x77b5d667ff72468a8b4c07c771b6442e35d174c2,0,-0.7543,0,12 3 10
0xd99925084f07dfbd354c1345dd004803968fac44,0,-0.7598,0,2 6 5
0xb01ef2f1c70726b0aab0337cc3d6dd0b11487e0f,0,-0.4928,0,4 3 2
0xcc6d201120c3329e06f33ac67632d07a31f12267,0,-0.5845,0,11 58 10
0xc2fd6485af3ec3dfb14e0d6593e05a87212a922f,0,-0.8385,0,8 9 3
0x02b5e04fd74e6168dcbb2f612265d421784949e4,0,-0.3666,0,12 13 4
0x9ccd3c2e5cc9c67f510a0631165b71b67b4d8129,0,-0.4841,0,0 1 9
0x5aa474fd85a9bebfed901af6a1445f588b455186,0,0.8212,0,7 5 1
0xa58b3210b6f9626dfedb9ea232e8efc965873559,0,0.7478,0,117 148 108
0x7c285652d6282d09eef66c8acf762991e3f317a8,0,-0.4305,0,4 2 1
0x26078811656d6b8c0a0037ae5151caf6bca16425,0,-0.3647,0,3 9 5
0xad240a983988d005df40f0d83fed4f10a27c7810,0,0.4350,0,10 11 17
0x3b92a182130bb98ab503cb03a1f6e28facc67ea8,0,-0.7755,0,8 10 11
0x52f57dd9e4fa28b17d480f370db7b962677594f2,0,-0.4386,0,135 199 46
0x8214e74a944370cb2882751057f057b5fb08b439,0,1.4974,1,3 8 5
0xba4629659a7be9a7003c3248e86acfeb8f2c52b0,0,-0.1325,0,5 13 14
0xe5eafc0541ca4b462441d9d158d4dac503a96522,0,-0.5004,0,18 0 3
0x8a18fbf17e88f8d987fd2fa6052a2b5d5e1b8e0d,0,0.0218,0,5 1 27
0xffdda0283e4e1578e41292f57520801e3908c33d,0,-0.2849,0,9 8 4
0x5a1936723a772f46bb1c5037e4d75ea9fe992036,0,-0.7437,0,2 9 5
0x3b1d9fd8862aed71bc56fffe45a74f110ee4bb30,0,-0.5472,0,1 0 2
0x46575f2c0b46234875bdb877ebf23bf2ecf1538e,0,-0.7843,0,10 9 12
0xd4f1ea5cf733058c382f6e1e52acf0f76106fc98,0,-0.7340,0,1 12 14
0xe8a4016eefb90c67e537b5f37af4a73fc49903ae,0,-0.4533,0,8 7 9
0x775d34c249554f68550d7729d5318125f07d3d79,0,1.0053,0,14 6 4
0xb6cc3b4d329160bb8519ca14f3bf224ccace3338,0,-0.0766,0,2 0 3
0x348e9fa2554d767264bd54233501ce1f50bb117b,0,-0.6991,0,9 1 7
0x7c817a4806d2dc1fc9c1f8057f6e9aa94a4d6c8e,0,-0.7165,0,0 27 1
0xf32ae7ae8e804afec09771631bb976840d86bd04,0,0.5528,0,29 30 28
0x18843ce3e70b8a93507dd2bc8aae81b119587a74,0,-0.7924,0,51 30 19
0xe2f25922f5983c5319418ef5b3d6668153580dea,0,-0.5539,0,0 1 10
0x56dfc2f90105819f0afea35601eee1beb1e2331a,0,-0.8073,0,7 9 5
0xd96a991149d3dc132e5de42fb02b61f8984c444f,0,-0.2526,0,26 33 7
0xcb2233d5ba441570e757b2b1375075c06359b83f,0,-0.7709,0,9 10 13
0x46d81163f6ade79e237baf14c0e56963bc3e9139,0,-0.8460,0,3 1 10
0x3a4cb52c1df4fb06e0352e6949787d47ee779ce2,0,1.0261,0,5 20 1
0x7b4e13362838cb7ace4fdc91cd99ceb8bd5cf660,0,0.7999,0,5 1 6
0x812665535818fb4d3093922a5603ba3b8a3c9d4c,0,-0.3953,0,0 2 3
0x22ca7dee1c75163e82d60d682cae5424504021c5,0,0.5627,0,3 8 9
0x6667c58a0396937c0106ec4cf93262cc4bcde408,0,-0.7605,0,3 2 10
0xf6303ce0fc93e7ddcbd98353e2543a6fb402825d,0,-0.7720,0,6 9 8
0x0ad1fc9f0759fd214d7be8978263ce1fedc9c810,0,-0.5096,0,1 0 2
0xd2e5ef97c3dab33019082cbc3b7432a65827f61d,0,-0.7672,0,11 8 12
0x55f87c502d072bede8ad03884739b99dbe6d223f,0,1.0612,0,1 10 5
0xcae286f684d5668469b1e1c9226d2d0d65ab1803,0,-0.3168,0,14 7 2
0xc851f508e5770aecc0097ad7ce9c56dd875627c0,0,0.5051,0,16 13 14
0xda4198f2685c149af8b4f7f3472c32bca432b7c4,0,-0.5770,0,0 1 5
0x80d2c409d50561de71565fe82529d663719e9568,0,0.8644,0,11 107 116
0x4b980fb8b2e810104a323863d2bf3813819e7830,0,-0.5673,0,51 42 43
0x6aaecd9866910e164006f910de1df81cb969c79b,0,0.9216,0,21 10 9
0x47708b9dfd2e5547117eea33d46a8ea6708994bb,0,0.3636,0,3 4 0
0xecff806367f7cd4e0bf912683d54d4eefe5acfae,0,-0.8316,0,5 16 11
0xc8affac0085bb9f4d52dd432a22582d5e40750c8,0,-0.7384,0,3 10 11
0xa91486a2681b039617f1592da48457dfae2cee36,0,-0.7614,0,5 8 3
0xd1c47f9c6143920cde4ff71e7f2f15de821e9d9d,0,-0.8224,0,1 36 18
0x9a7e2908c93f4c51118b5407e8a1f5112de24d49,0,-0.4726,0,1 0 8
0xa18c629ee8859ac0bfe95a3b7dbb685f71ec8527,0,0.8746,0,1 25 5
0x0bb7f3856ed216111d43e35084dd5756883b2910,0,-0.1827,0,9 7 8
0x699ed52f9ec2eadabf792c2368d29f94967e2981,0,-0.2339,0,23 62 29
0x6b1435fa0e45289cc53e4f8158abbd88da7fd033,0,-0.8180,0,1 12 13
0x42b4a51655ce4df4fbbc51adc6bdfecbb89be31c,0,-0.3569,0,1 0 2
0x845813f2250a27f282acfbd4f865fdea2be9b0b2,0,1.4082,1,2 4 13
0xb26eecdb20769bb7ca3e69f82b2f2f1d0da5fd06,0,-0.5771,0,16 1 10
0xf288438ed5d5b76e4e52dffec3de98ad8e83ea68,0,0.6784,0,11 9 12
0x38a92bb6290284033b5871477fcdc2dc9a744baa,0,-0.5440,0,0 1 3
0x88ca927773b820a9b7fdbb38cbce813a8a464a2f,0,-0.0938,0,3 11 14
0x8ce5c56c0bedfb5303b8746225605aa61f057200,0,-0.8230,0,10 13 2
0x7582ca697f9f87ef9c1eda72069bcdb504c4b145,0,-0.4495,0,5 15 13
0x9bcd1dc4efb4f44a9183440621fee5b3d88bc5f6,0,0.3814,0,11 6 13
0xf776c78fdbfbc16bb2eebc6ba56e19cfd19f784a,0,-0.5134,0,1 0 4
0x6c12e01333f5e64bcbc2117552b80c8e5764cd7f,0,-0.0963,0,6 20 24
0x36e94e2636c6452212c8f384d2540b5ae8a44c19,0,-0.7307,0,8 4 3
0x48cc4d2bcf1617d54065a136baeb4b75e47a4ac0,0,-0.1458,0,6 22 1
0x97426b5fafb3207a642882a76965ce29d1590376,0,0.8752,0,3 12 13
0x4e186fd1bde11ce49927bf953c0b3cbed6af556c,0,-0.7441,0,3 7 10
0xa1beb350a770aa731dc674d11d487de582f518d0,0,0.6177,0,6 7 45
0x05c52b40447b96c0242bac3cc1d8e52ef8a3b331,0,-0.6071,0,18 17 15
0xceca9fc4b171165f108d130194bba35da54ff4b4,0,0.5563,0,0 10 8
0x23151056a055567f6866c8a7dc6cfaa67850f71d,0,-0.7536,0,8 13 5
0x87e4a29a042f6a65d0cc8c77c899eea5311ed5e7,0,-0.7879,0,5 10 2
0xc219a548bfede9138469ef277730e107a6ed8976,0,0.3608,0,6 40 42
0xe0a7866f8097d01c17c3d26d3b82f766df7659bb,0,-0.7922,0,1 10 3
0x3f6a49ca792571510ccbd62c4ef51e5b345cce1e,0,0.5693,0,28 27 34
0xdef3bf7ae2460484ecbf45da7a504a77e89d4131,0,-0.8247,0,11 12 3
0xdb54051e4151b72d2f35c268fda4d0008669a8a5,0,-0.2751,0,10 9 8
0x04d81147b68dad4a14d64158653ee4b4aea3ebea,0,-0.6834,0,36 9 28
0x6b9905507579beb6b6304cdaa6d34efe2231c681,0,-0.2731,0,3 2 1
0x23a3da6a892776f350274a2bffa432afad43a240,0,-0.6149,0,2 3 21
0x7afd2dcf7e51da0c09644dd41b04953aff0c60ec,0,0.7845,0,4 9 8
0x779dbcd6b7814838b078e3fc858579bb30b65a79,0,-0.7377,0,12 11 9
0x51bcf696cb0928e38d022d349fdc343e424d628a,0,-0.7556,0,4 11 7
0xd02e18e165fe9df944b55de02002dc8ae3d0d23c,0,0.3321,0,13 2 5
0x3f146a79b02e4d0f11336cc5b6a46194d5e5eb96,0,-0.0090,0,6 16 14
0x879c1b6f7935f40db48148450f536d42b00d97ed,0,0.2964,0,9 80 5
0x4a7be08dfcc71ebb1d982f3f6589dcc11604a1f5,0,0.4472,0,7 10 12
0x1d871629e5ba55c81bfca67e9e71004a541c7f7b,0,-0.7176,0,5 1 6
0xbae7073518f6122e74e650f4d81f756a22362c77,0,0.4655,0,5 1 4
0xbfd4b964136001d9951e78ce4434267875b5cbaa,0,0.2229,0,9 10 8
0x027f99f17eacfb75270f4d9333e5141765894c51,0,-0.0228,0,16 0 14
0x51bcee2044752b77fc40d2fb40f8e2dde4a3e778,0,-0.6025,0,38 50 20
0xcea8f954afd3ff7abf31b6e554aa182b68ea93ef,0,0.4587,0,10 20 5
0xfeecac55829cc96fe0c038428ed1cc5d89b5c28c,0,0.8550,0,9 4 11
0xc8817379450486cc5f3c6e2ccac535b97e33b802,0,-0.3132,0,3 0 1
0x598603b98a3fdcc1788a3e922f89a9cce3bbe8ca,0,-0.2385,0,2 1 5
0x70861e9f3b99a5b525f90d75f94926c443c280ab,0,0.4087,0,8 9 10
0xa08a092bfd6b0e1e43169153a17b106a6931b42a,0,-0.0247,0,7 17 16
0xc67571f1e3a16ffd8fece3742e44fd80592e2411,0,0.1408,0,7 0 18
0x43aa4fc8a2b01add3a53a23ca92b12dfbfd83719,0,1.1901,0,14 11 9
0x619366f07cae826a7c6d64fd47bdbf4c7d94ceff,0,-0.6762,0,84 26 73
0x8e7fae57d9cbf93aa21d746f94dce5d1b5d40a99,0,-0.7418,0,11 7 3
0xf8eb15d858f101291d69b0ece2e3a3cfa5760c91,0,1.0191,0,63 52 44
0x7b952adedbf247939f6417b70894a7c203855890,0,0.5384,0,10 1 5
0x6e9da8bb41c0cb662802aeef9d0e79bdf54424fb,0,0.9807,0,6 11 9
0x7c102e183abe3930b6fa4fda769ca80139362cd3,0,-0.7150,0,7 3 6
0x73122c208d77648a78a3ce0538f7ac9c9d82f0a3,0,0.7080,0,30 38 40
0x5582e08b81ca3f601e064f84c6fc78dd65c6b407,0,0.4530,0,0 5 6
0x38eb9c8ddcbf3e7ddf4f4dbb6afe6522980ec7e8,0,0.1986,0,169 92 148
0x6d649420ef3d4d7375766d08d0a1fd2eaf3a3e25,0,-0.7043,0,3 6 8
0xa73caeb2ca3521a8f5b67008b04b61b096126880,0,1.0984,0,12 9 33
0x453e69a7a1cf939bc831e04512c7d7606aa74bb4,0,0.8063,0,13 12 8
0x06dd464eb28ee618a2ded40faa8b90f66c0cbd72,0,-0.7249,0,9 2 4
0x967081d634f01003b2c5b3d8ea5aa2c55000722e,0,0.6062,0,11 2 7
0xf97d7c5a46e6be78b2fabf8f99f29d3681b7afa1,0,0.2795,0,6 8 1
0x4e048cddf2755b89fef861417307c32454f4e11d,0,-0.8018,0,12 23 26
0xa67aac23549f4c672256b59b43ab0bacfcfcd498,0,-0.6070,0,47 38 42
0x79ebbf86b1cf2fb034e284a25d241bf2a64e2f61,0,-0.7855,0,8 4 10
0x0c6373e6724dc09ff175323a9aa04f2bc3461162,0,-0.6409,0,57 51 34
0xc2e1a16752d699fd7bd090d72d1892d538928a06,0,0.8999,0,5 9 6
0x5afde2eafa0bdc99e4bcba163c1c4d8aebd45f7b,0,-0.8004,0,7 12 6
0xf1c74031b7b5409e1676e3cb5b98ebea39229ceb,0,0.5562,0,8 7 39
0x0835e520a2db980b471c9862eea11bb7add5fa4b,0,0.4676,0,9 2 1
0x6c9fae90819c0cf294a135d07debd2179eb79b02,0,-0.6177,0,83 79 41
0xe71b9534ade7f18267167eec319013191cf9bc5a,0,0.7406,0,9 6 0
0x690db7737ce072c30c08e302534b8e9474b09e4f,0,0.5846,0,82 64 24
0x7e5563bf8b96e40b1dbf4a31dc2c8af5e514c1bc,0,-0.2124,0,22 34 37
0x20830a26323c80c7400d92b85650c70a01cc8b51,0,-0.8269,0,7 9 11
0xbb6fdc6f7d5dd727878512307781edbf54557787,0,0.8510,0,82 86 120
0xd080bfbe1b628f12c4d5a16c59c5923c74208297,0,0.8266,0,1 5 8
0xdb54325c8474685738b92275b2ce981829b88500,0,-0.7758,0,1 3 8
0x8e0b8253196757d746efffd6f589def2e37d84de,0,0.6638,0,14 3 1
0x104ddcee36ace4523b8fdead69ff96aaa9692543,0,0.1466,0,5 7 6
0x5fc3f6c9ca73d3a97bf59bc7327c92dbae884fd6,0,-0.7472,0,14 11 3
0x725843b7f64165ce9b58e32cc0e7c12937526ba7,0,-0.3646,0,15 0 1
0x531ff2d124e0dcff58806cbe1a8d6c40f8a8e12e,0,0.0664,0,17 2 14
0x09af5d1a77d4147a04ac9059b297208196363899,0,-0.3076,0,2 1 3
0xaffa791b612b4fdf73a2587c3d3d1fb1183890e3,0,0.4342,0,4 3 0
0xfc16b6e45b7ddf877ce802b40e9a39e4c8ea35a7,0,-0.8365,0,1 8 7
0x8ac39cf4c267a610170bfea70f47173038f5b168,0,0.9772,0,7 90 35
0x856e4ddecb450d08579da589ace3bd5df43a62bf,0,0.1653,0,4 11 5
0x47cca0e6bf13127cae0b5c582b9ce3485f4576cd,0,0.0523,0,1 3 2
0x8d9c7b862a7cb18d4b58ed8120576a38bd2454de,0,-0.8057,0,25 2 8
0x1bf4270d4a0d92eef3ea2683eef94e86676cc9f7,0,0.4377,0,11 10 14
0xe89f1f194e84ab557f7e52a8983f59cff0af4af4,0,-0.7755,0,3 7 19
0x21a3fdbc4e9201e85ddd58b7b320ea5aa581fcd6,0,1.4017,1,11 47 29
0xfa026ee134c2a1be621a5874cbdaf01577e8089b,0,0.5794,0,10 6 4
0x2c5ef147c8e6aa13eda11e3a45138c6d568a8b5c,0,0.0290,0,89 27 35
0xa0dd4f49dd2a2198aa7e5495a059f9337ff456f6,0,0.4897,0,18 23 22
